0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.49, 0.51, 0.00
0.00, 0.51, 0.49, 0.00
0.00, 0.49, 0.51, 0.00
